category,latitude,longitude
13,-74.8828125,5.625
13,-74.8828125,6.6796875
13,-74.8828125,7.734375
13,-74.8828125,8.7890625
13,-74.8828125,9.84375
13,-74.8828125,10.8984375
13,-74.8828125,11.953125
12,-74.8828125,13.0078125
12,-74.8828125,14.0625
12,-74.8828125,15.1171875
12,-74.8828125,16.171875
12,-74.8828125,17.2265625
12,-74.8828125,18.28125
12,-74.8828125,19.3359375
11,-74.8828125,20.390625
11,-74.8828125,21.4453125
11,-74.8828125,22.5
11,-74.8828125,23.5546875
11,-74.8828125,24.609375
11,-74.8828125,25.6640625
10,-74.8828125,26.71875
10,-74.8828125,27.7734375
10,-74.8828125,28.828125
9,-74.8828125,29.8828125
9,-74.8828125,30.9375
9,-74.8828125,31.9921875
9,-74.8828125,33.046875
9,-74.8828125,34.1015625
8,-74.8828125,35.15625
8,-74.8828125,36.2109375
8,-74.8828125,37.265625
8,-74.8828125,38.3203125
8,-74.8828125,39.375
7,-74.8828125,40.4296875
7,-74.8828125,41.484375
7,-74.8828125,42.5390625
7,-74.8828125,43.59375
6,-74.8828125,44.6484375
6,-74.8828125,45.703125
6,-74.8828125,46.7578125
6,-74.8828125,47.8125
6,-74.8828125,48.8671875
5,-74.8828125,49.921875
5,-74.8828125,50.9765625
5,-74.8828125,52.03125
5,-74.8828125,53.0859375
5,-74.8828125,54.140625
4,-74.8828125,55.1953125
4,-74.8828125,56.25
4,-74.8828125,57.3046875
4,-74.8828125,58.359375
4,-74.8828125,59.4140625
3,-74.8828125,60.46875
3,-74.8828125,61.5234375
3,-74.8828125,62.578125
3,-74.8828125,63.6328125
3,-74.8828125,64.6875
3,-74.8828125,65.7421875
3,-74.8828125,66.796875
3,-74.8828125,173.3203125
3,-74.8828125,174.375
3,-74.8828125,175.4296875
3,-74.8828125,176.484375
3,-74.8828125,177.5390625
4,-74.8828125,178.59375
4,-74.53125,-180.0
4,-74.53125,-178.9453125
5,-74.53125,-177.890625
5,-74.53125,-176.8359375
5,-74.53125,-175.78125
5,-74.53125,-174.7265625
6,-74.53125,-173.671875
6,-74.53125,-172.6171875
7,-74.53125,-171.5625
7,-74.53125,-170.5078125
7,-74.53125,-169.453125
8,-74.53125,-168.3984375
8,-74.53125,-167.34375
8,-74.53125,-166.2890625
9,-74.53125,-165.234375
9,-74.53125,-164.1796875
10,-74.53125,-163.125
10,-74.53125,-162.0703125
11,-74.53125,-161.015625
11,-74.53125,-159.9609375
12,-74.53125,-158.90625
12,-74.53125,-157.8515625
13,-74.53125,-156.796875
13,-74.53125,-155.7421875
14,-74.53125,-154.6875
14,-74.53125,-153.6328125
15,-74.53125,-152.578125
15,-74.53125,-151.5234375
16,-74.53125,-150.46875
17,-74.53125,-149.4140625
17,-74.53125,-148.359375
18,-74.53125,-147.3046875
18,-74.53125,-146.25
19,-74.53125,-145.1953125
19,-74.53125,-144.140625
20,-74.53125,-143.0859375
20,-74.53125,-142.03125
20,-74.53125,-140.9765625
21,-74.53125,-139.921875
21,-74.53125,-138.8671875
22,-74.53125,-137.8125
22,-74.53125,-136.7578125
22,-74.53125,-135.703125
23,-74.53125,-134.6484375
23,-74.53125,-133.59375
23,-74.53125,-132.5390625
24,-74.53125,-131.484375
24,-74.53125,-130.4296875
24,-74.53125,-129.375
24,-74.53125,-128.3203125
25,-74.53125,-127.265625
25,-74.53125,-126.2109375
25,-74.53125,-125.15625
25,-74.53125,-124.1015625
25,-74.53125,-123.046875
26,-74.53125,-121.9921875
26,-74.53125,-120.9375
26,-74.53125,-119.8828125
26,-74.53125,-118.828125
26,-74.53125,-117.7734375
26,-74.53125,-116.71875
26,-74.53125,-115.6640625
26,-74.53125,-114.609375
26,-74.53125,-113.5546875
26,-74.53125,-112.5
26,-74.53125,-111.4453125
26,-74.53125,-110.390625
26,-74.53125,-109.3359375
26,-74.53125,-108.28125
26,-74.53125,-107.2265625
26,-74.53125,-106.171875
26,-74.53125,-105.1171875
26,-74.53125,-104.0625
25,-74.53125,-103.0078125
25,-74.53125,-101.953125
25,-74.53125,-100.8984375
25,-74.53125,-99.84375
25,-74.53125,-98.7890625
24,-74.53125,-97.734375
24,-74.53125,-96.6796875
24,-74.53125,-95.625
24,-74.53125,-94.5703125
23,-74.53125,-93.515625
23,-74.53125,-92.4609375
23,-74.53125,-91.40625
22,-74.53125,-90.3515625
22,-74.53125,-89.296875
21,-74.53125,-88.2421875
21,-74.53125,-87.1875
21,-74.53125,-86.1328125
20,-74.53125,-85.078125
20,-74.53125,-84.0234375
19,-74.53125,-82.96875
19,-74.53125,-81.9140625
19,-74.53125,-80.859375
18,-74.53125,-79.8046875
18,-74.53125,-78.75
18,-74.53125,-77.6953125
17,-74.53125,-76.640625
17,-74.53125,-75.5859375
16,-74.53125,-74.53125
16,-74.53125,-73.4765625
16,-74.53125,-72.421875
15,-74.53125,-71.3671875
15,-74.53125,-70.3125
15,-74.53125,-69.2578125
14,-74.53125,-68.203125
14,-74.53125,-67.1484375
14,-74.53125,-66.09375
14,-74.53125,-65.0390625
13,-74.53125,-63.984375
13,-74.53125,-62.9296875
13,-74.53125,-61.875
13,-74.53125,-60.8203125
13,-74.53125,-59.765625
12,-74.53125,-58.7109375
12,-74.53125,-57.65625
12,-74.53125,-56.6015625
12,-74.53125,-55.546875
12,-74.53125,-54.4921875
12,-74.53125,-53.4375
12,-74.53125,-52.3828125
12,-74.53125,-51.328125
11,-74.53125,-50.2734375
11,-74.53125,-49.21875
11,-74.53125,-48.1640625
11,-74.53125,-47.109375
11,-74.53125,-46.0546875
11,-74.53125,-45.0
11,-74.53125,-43.9453125
11,-74.53125,-42.890625
11,-74.53125,-41.8359375
11,-74.53125,-40.78125
11,-74.53125,-39.7265625
11,-74.53125,-38.671875
11,-74.53125,-37.6171875
11,-74.53125,-36.5625
11,-74.53125,-35.5078125
11,-74.53125,-34.453125
11,-74.53125,-33.3984375
11,-74.53125,-32.34375
11,-74.53125,-31.2890625
12,-74.53125,-30.234375
12,-74.53125,-29.1796875
12,-74.53125,-28.125
12,-74.53125,-27.0703125
12,-74.53125,-26.015625
12,-74.53125,-24.9609375
12,-74.53125,-23.90625
12,-74.53125,-22.8515625
12,-74.53125,-21.796875
12,-74.53125,-20.7421875
12,-74.53125,-19.6875
12,-74.53125,-18.6328125
13,-74.53125,-17.578125
13,-74.53125,-16.5234375
13,-74.53125,-15.46875
13,-74.53125,-14.4140625
13,-74.53125,-13.359375
13,-74.53125,-12.3046875
13,-74.53125,-11.25
13,-74.53125,-10.1953125
13,-74.53125,-9.140625
13,-74.53125,-8.0859375
13,-74.53125,-7.03125
13,-74.53125,-5.9765625
13,-74.53125,-4.921875
13,-74.53125,-3.8671875
13,-74.53125,-2.8125
13,-74.53125,-1.7578125
13,-74.53125,-0.703125
13,-74.53125,0.3515625
13,-74.53125,1.40625
13,-74.53125,2.4609375
13,-74.53125,3.515625
13,-74.53125,4.5703125
13,-74.53125,5.625
13,-74.53125,6.6796875
12,-74.53125,7.734375
12,-74.53125,8.7890625
12,-74.53125,9.84375
12,-74.53125,10.8984375
12,-74.53125,11.953125
12,-74.53125,13.0078125
12,-74.53125,14.0625
12,-74.53125,15.1171875
12,-74.53125,16.171875
12,-74.53125,17.2265625
11,-74.53125,18.28125
11,-74.53125,19.3359375
11,-74.53125,20.390625
11,-74.53125,21.4453125
11,-74.53125,22.5
11,-74.53125,23.5546875
11,-74.53125,24.609375
10,-74.53125,25.6640625
10,-74.53125,26.71875
10,-74.53125,27.7734375
10,-74.53125,28.828125
10,-74.53125,29.8828125
9,-74.53125,30.9375
9,-74.53125,31.9921875
9,-74.53125,33.046875
9,-74.53125,34.1015625
8,-74.53125,35.15625
8,-74.53125,36.2109375
8,-74.53125,37.265625
8,-74.53125,38.3203125
8,-74.53125,39.375
7,-74.53125,40.4296875
7,-74.53125,41.484375
7,-74.53125,42.5390625
7,-74.53125,43.59375
7,-74.53125,44.6484375
6,-74.53125,45.703125
6,-74.53125,46.7578125
6,-74.53125,47.8125
6,-74.53125,48.8671875
5,-74.53125,49.921875
5,-74.53125,50.9765625
5,-74.53125,52.03125
5,-74.53125,53.0859375
5,-74.53125,54.140625
4,-74.53125,55.1953125
4,-74.53125,56.25
4,-74.53125,57.3046875
4,-74.53125,58.359375
4,-74.53125,59.4140625
4,-74.53125,60.46875
3,-74.53125,61.5234375
3,-74.53125,62.578125
3,-74.53125,63.6328125
3,-74.53125,64.6875
3,-74.53125,65.7421875
3,-74.53125,66.796875
3,-74.53125,172.265625
3,-74.53125,173.3203125
3,-74.53125,174.375
3,-74.53125,175.4296875
3,-74.53125,176.484375
4,-74.53125,177.5390625
4,-74.53125,178.59375
4,-74.1796875,-180.0
5,-74.1796875,-178.9453125
5,-74.1796875,-177.890625
5,-74.1796875,-176.8359375
5,-74.1796875,-175.78125
6,-74.1796875,-174.7265625
6,-74.1796875,-173.671875
6,-74.1796875,-172.6171875
7,-74.1796875,-171.5625
7,-74.1796875,-170.5078125
8,-74.1796875,-169.453125
8,-74.1796875,-168.3984375
8,-74.1796875,-167.34375
9,-74.1796875,-166.2890625
9,-74.1796875,-165.234375
10,-74.1796875,-164.1796875
10,-74.1796875,-163.125
11,-74.1796875,-162.0703125
11,-74.1796875,-161.015625
12,-74.1796875,-159.9609375
12,-74.1796875,-158.90625
13,-74.1796875,-157.8515625
13,-74.1796875,-156.796875
14,-74.1796875,-155.7421875
15,-74.1796875,-154.6875
15,-74.1796875,-153.6328125
16,-74.1796875,-152.578125
16,-74.1796875,-151.5234375
17,-74.1796875,-150.46875
17,-74.1796875,-149.4140625
18,-74.1796875,-148.359375
18,-74.1796875,-147.3046875
19,-74.1796875,-146.25
19,-74.1796875,-145.1953125
20,-74.1796875,-144.140625
20,-74.1796875,-143.0859375
21,-74.1796875,-142.03125
21,-74.1796875,-140.9765625
22,-74.1796875,-139.921875
22,-74.1796875,-138.8671875
22,-74.1796875,-137.8125
23,-74.1796875,-136.7578125
23,-74.1796875,-135.703125
23,-74.1796875,-134.6484375
24,-74.1796875,-133.59375
24,-74.1796875,-132.5390625
24,-74.1796875,-131.484375
24,-74.1796875,-130.4296875
25,-74.1796875,-129.375
25,-74.1796875,-128.3203125
25,-74.1796875,-127.265625
25,-74.1796875,-126.2109375
25,-74.1796875,-125.15625
26,-74.1796875,-124.1015625
26,-74.1796875,-123.046875
26,-74.1796875,-121.9921875
26,-74.1796875,-120.9375
26,-74.1796875,-119.8828125
26,-74.1796875,-118.828125
26,-74.1796875,-117.7734375
26,-74.1796875,-116.71875
26,-74.1796875,-115.6640625
26,-74.1796875,-114.609375
26,-74.1796875,-113.5546875
26,-74.1796875,-112.5
26,-74.1796875,-111.4453125
26,-74.1796875,-110.390625
26,-74.1796875,-109.3359375
26,-74.1796875,-108.28125
26,-74.1796875,-107.2265625
26,-74.1796875,-106.171875
25,-74.1796875,-105.1171875
25,-74.1796875,-104.0625
25,-74.1796875,-103.0078125
25,-74.1796875,-101.953125
24,-74.1796875,-100.8984375
24,-74.1796875,-99.84375
24,-74.1796875,-98.7890625
24,-74.1796875,-97.734375
23,-74.1796875,-96.6796875
23,-74.1796875,-95.625
23,-74.1796875,-94.5703125
22,-74.1796875,-93.515625
22,-74.1796875,-92.4609375
21,-74.1796875,-91.40625
21,-74.1796875,-90.3515625
20,-74.1796875,-89.296875
20,-74.1796875,-88.2421875
19,-74.1796875,-87.1875
19,-74.1796875,-86.1328125
18,-74.1796875,-85.078125
18,-74.1796875,-84.0234375
18,-74.1796875,-82.96875
17,-74.1796875,-81.9140625
17,-74.1796875,-80.859375
16,-74.1796875,-79.8046875
16,-74.1796875,-78.75
16,-74.1796875,-77.6953125
15,-74.1796875,-76.640625
15,-74.1796875,-75.5859375
14,-74.1796875,-74.53125
14,-74.1796875,-73.4765625
13,-74.1796875,-72.421875
13,-74.1796875,-71.3671875
13,-74.1796875,-70.3125
12,-74.1796875,-69.2578125
12,-74.1796875,-68.203125
12,-74.1796875,-67.1484375
12,-74.1796875,-66.09375
11,-74.1796875,-65.0390625
11,-74.1796875,-63.984375
11,-74.1796875,-62.9296875
11,-74.1796875,-61.875
10,-74.1796875,-60.8203125
10,-74.1796875,-59.765625
10,-74.1796875,-58.7109375
10,-74.1796875,-57.65625
10,-74.1796875,-56.6015625
10,-74.1796875,-55.546875
10,-74.1796875,-54.4921875
10,-74.1796875,-53.4375
9,-74.1796875,-52.3828125
9,-74.1796875,-51.328125
9,-74.1796875,-50.2734375
9,-74.1796875,-49.21875
9,-74.1796875,-48.1640625
9,-74.1796875,-47.109375
9,-74.1796875,-46.0546875
9,-74.1796875,-45.0
9,-74.1796875,-43.9453125
9,-74.1796875,-42.890625
9,-74.1796875,-41.8359375
9,-74.1796875,-40.78125
9,-74.1796875,-39.7265625
9,-74.1796875,-38.671875
9,-74.1796875,-37.6171875
10,-74.1796875,-36.5625
10,-74.1796875,-35.5078125
10,-74.1796875,-34.453125
10,-74.1796875,-33.3984375
10,-74.1796875,-32.34375
10,-74.1796875,-31.2890625
10,-74.1796875,-30.234375
10,-74.1796875,-29.1796875
10,-74.1796875,-28.125
10,-74.1796875,-27.0703125
10,-74.1796875,-26.015625
10,-74.1796875,-24.9609375
11,-74.1796875,-23.90625
11,-74.1796875,-22.8515625
11,-74.1796875,-21.796875
11,-74.1796875,-20.7421875
11,-74.1796875,-19.6875
11,-74.1796875,-18.6328125
12,-74.1796875,-17.578125
12,-74.1796875,-16.5234375
12,-74.1796875,-15.46875
12,-74.1796875,-14.4140625
12,-74.1796875,-13.359375
12,-74.1796875,-12.3046875
12,-74.1796875,-11.25
12,-74.1796875,-10.1953125
12,-74.1796875,-9.140625
12,-74.1796875,-8.0859375
12,-74.1796875,-7.03125
12,-74.1796875,-5.9765625
12,-74.1796875,-4.921875
12,-74.1796875,-3.8671875
12,-74.1796875,-2.8125
12,-74.1796875,-1.7578125
12,-74.1796875,-0.703125
12,-74.1796875,0.3515625
12,-74.1796875,1.40625
12,-74.1796875,2.4609375
12,-74.1796875,3.515625
12,-74.1796875,4.5703125
12,-74.1796875,5.625
12,-74.1796875,6.6796875
12,-74.1796875,7.734375
12,-74.1796875,8.7890625
12,-74.1796875,9.84375
12,-74.1796875,10.8984375
12,-74.1796875,11.953125
12,-74.1796875,13.0078125
12,-74.1796875,14.0625
12,-74.1796875,15.1171875
11,-74.1796875,16.171875
11,-74.1796875,17.2265625
11,-74.1796875,18.28125
11,-74.1796875,19.3359375
11,-74.1796875,20.390625
11,-74.1796875,21.4453125
11,-74.1796875,22.5
11,-74.1796875,23.5546875
10,-74.1796875,24.609375
10,-74.1796875,25.6640625
10,-74.1796875,26.71875
10,-74.1796875,27.7734375
10,-74.1796875,28.828125
10,-74.1796875,29.8828125
9,-74.1796875,30.9375
9,-74.1796875,31.9921875
9,-74.1796875,33.046875
9,-74.1796875,34.1015625
8,-74.1796875,35.15625
8,-74.1796875,36.2109375
8,-74.1796875,37.265625
8,-74.1796875,38.3203125
8,-74.1796875,39.375
7,-74.1796875,40.4296875
7,-74.1796875,41.484375
7,-74.1796875,42.5390625
7,-74.1796875,43.59375
7,-74.1796875,44.6484375
6,-74.1796875,45.703125
6,-74.1796875,46.7578125
6,-74.1796875,47.8125
6,-74.1796875,48.8671875
5,-74.1796875,49.921875
5,-74.1796875,50.9765625
5,-74.1796875,52.03125
5,-74.1796875,53.0859375
5,-74.1796875,54.140625
4,-74.1796875,55.1953125
4,-74.1796875,56.25
4,-74.1796875,57.3046875
4,-74.1796875,58.359375
4,-74.1796875,59.4140625
4,-74.1796875,60.46875
3,-74.1796875,61.5234375
3,-74.1796875,62.578125
3,-74.1796875,63.6328125
3,-74.1796875,64.6875
3,-74.1796875,65.7421875
3,-74.1796875,66.796875
3,-74.1796875,171.2109375
3,-74.1796875,172.265625
3,-74.1796875,173.3203125
3,-74.1796875,174.375
3,-74.1796875,175.4296875
4,-74.1796875,176.484375
4,-74.1796875,177.5390625
4,-74.1796875,178.59375
5,-73.828125,-180.0
5,-73.828125,-178.9453125
5,-73.828125,-177.890625
5,-73.828125,-176.8359375
6,-73.828125,-175.78125
6,-73.828125,-174.7265625
6,-73.828125,-173.671875
7,-73.828125,-172.6171875
7,-73.828125,-171.5625
8,-73.828125,-170.5078125
8,-73.828125,-169.453125
8,-73.828125,-168.3984375
9,-73.828125,-167.34375
9,-73.828125,-166.2890625
10,-73.828125,-165.234375
10,-73.828125,-164.1796875
11,-73.828125,-163.125
11,-73.828125,-162.0703125
12,-73.828125,-161.015625
12,-73.828125,-159.9609375
13,-73.828125,-158.90625
13,-73.828125,-157.8515625
14,-73.828125,-156.796875
15,-73.828125,-155.7421875
15,-73.828125,-154.6875
16,-73.828125,-153.6328125
16,-73.828125,-152.578125
17,-73.828125,-151.5234375
17,-73.828125,-150.46875
18,-73.828125,-149.4140625
18,-73.828125,-148.359375
19,-73.828125,-147.3046875
19,-73.828125,-146.25
20,-73.828125,-145.1953125
20,-73.828125,-144.140625
21,-73.828125,-143.0859375
21,-73.828125,-142.03125
22,-73.828125,-140.9765625
22,-73.828125,-139.921875
22,-73.828125,-138.8671875
23,-73.828125,-137.8125
23,-73.828125,-136.7578125
23,-73.828125,-135.703125
23,-73.828125,-134.6484375
24,-73.828125,-133.59375
24,-73.828125,-132.5390625
24,-73.828125,-131.484375
25,-73.828125,-130.4296875
25,-73.828125,-129.375
25,-73.828125,-128.3203125
25,-73.828125,-127.265625
25,-73.828125,-126.2109375
25,-73.828125,-125.15625
26,-73.828125,-124.1015625
26,-73.828125,-123.046875
26,-73.828125,-121.9921875
26,-73.828125,-120.9375
26,-73.828125,-119.8828125
26,-73.828125,-118.828125
26,-73.828125,-117.7734375
26,-73.828125,-116.71875
26,-73.828125,-115.6640625
26,-73.828125,-114.609375
26,-73.828125,-113.5546875
26,-73.828125,-112.5
26,-73.828125,-111.4453125
26,-73.828125,-110.390625
26,-73.828125,-109.3359375
25,-73.828125,-108.28125
25,-73.828125,-107.2265625
25,-73.828125,-106.171875
25,-73.828125,-105.1171875
24,-73.828125,-104.0625
24,-73.828125,-103.0078125
24,-73.828125,-101.953125
23,-73.828125,-100.8984375
23,-73.828125,-99.84375
23,-73.828125,-98.7890625
22,-73.828125,-97.734375
22,-73.828125,-96.6796875
22,-73.828125,-95.625
21,-73.828125,-94.5703125
21,-73.828125,-93.515625
20,-73.828125,-92.4609375
20,-73.828125,-91.40625
19,-73.828125,-90.3515625
19,-73.828125,-89.296875
18,-73.828125,-88.2421875
18,-73.828125,-87.1875
17,-73.828125,-86.1328125
17,-73.828125,-85.078125
16,-73.828125,-84.0234375
16,-73.828125,-82.96875
15,-73.828125,-81.9140625
15,-73.828125,-80.859375
14,-73.828125,-79.8046875
14,-73.828125,-78.75
13,-73.828125,-77.6953125
13,-73.828125,-76.640625
12,-73.828125,-75.5859375
12,-73.828125,-74.53125
11,-73.828125,-73.4765625
11,-73.828125,-72.421875
11,-73.828125,-71.3671875
11,-73.828125,-70.3125
10,-73.828125,-69.2578125
10,-73.828125,-68.203125
10,-73.828125,-67.1484375
10,-73.828125,-66.09375
9,-73.828125,-65.0390625
9,-73.828125,-63.984375
9,-73.828125,-62.9296875
9,-73.828125,-61.875
8,-73.828125,-60.8203125
8,-73.828125,-59.765625
8,-73.828125,-58.7109375
8,-73.828125,-57.65625
8,-73.828125,-56.6015625
8,-73.828125,-55.546875
8,-73.828125,-54.4921875
8,-73.828125,-53.4375
7,-73.828125,-52.3828125
7,-73.828125,-51.328125
7,-73.828125,-50.2734375
7,-73.828125,-49.21875
7,-73.828125,-48.1640625
8,-73.828125,-47.109375
8,-73.828125,-46.0546875
8,-73.828125,-45.0
7,-73.828125,-43.9453125
7,-73.828125,-42.890625
7,-73.828125,-41.8359375
8,-73.828125,-40.78125
8,-73.828125,-39.7265625
8,-73.828125,-38.671875
8,-73.828125,-37.6171875
8,-73.828125,-36.5625
8,-73.828125,-35.5078125
8,-73.828125,-34.453125
8,-73.828125,-33.3984375
8,-73.828125,-32.34375
8,-73.828125,-31.2890625
9,-73.828125,-30.234375
9,-73.828125,-29.1796875
9,-73.828125,-28.125
9,-73.828125,-27.0703125
9,-73.828125,-26.015625
9,-73.828125,-24.9609375
9,-73.828125,-23.90625
9,-73.828125,-22.8515625
10,-73.828125,-21.796875
10,-73.828125,-20.7421875
10,-73.828125,-19.6875
10,-73.828125,-18.6328125
10,-73.828125,-17.578125
10,-73.828125,-16.5234375
10,-73.828125,-15.46875
11,-73.828125,-14.4140625
11,-73.828125,-13.359375
11,-73.828125,-12.3046875
11,-73.828125,-11.25
11,-73.828125,-10.1953125
11,-73.828125,-9.140625
11,-73.828125,-8.0859375
11,-73.828125,-7.03125
11,-73.828125,-5.9765625
11,-73.828125,-4.921875
11,-73.828125,-3.8671875
11,-73.828125,-2.8125
12,-73.828125,-1.7578125
12,-73.828125,-0.703125
12,-73.828125,0.3515625
12,-73.828125,1.40625
12,-73.828125,2.4609375
12,-73.828125,3.515625
12,-73.828125,4.5703125
11,-73.828125,5.625
11,-73.828125,6.6796875
11,-73.828125,7.734375
11,-73.828125,8.7890625
11,-73.828125,9.84375
11,-73.828125,10.8984375
11,-73.828125,11.953125
11,-73.828125,13.0078125
11,-73.828125,14.0625
11,-73.828125,15.1171875
11,-73.828125,16.171875
11,-73.828125,17.2265625
11,-73.828125,18.28125
11,-73.828125,19.3359375
11,-73.828125,20.390625
10,-73.828125,21.4453125
10,-73.828125,22.5
10,-73.828125,23.5546875
10,-73.828125,24.609375
10,-73.828125,25.6640625
10,-73.828125,26.71875
10,-73.828125,27.7734375
10,-73.828125,28.828125
10,-73.828125,29.8828125
9,-73.828125,30.9375
9,-73.828125,31.9921875
9,-73.828125,33.046875
9,-73.828125,34.1015625
8,-73.828125,35.15625
8,-73.828125,36.2109375
8,-73.828125,37.265625
8,-73.828125,38.3203125
8,-73.828125,39.375
7,-73.828125,40.4296875
7,-73.828125,41.484375
7,-73.828125,42.5390625
7,-73.828125,43.59375
7,-73.828125,44.6484375
6,-73.828125,45.703125
6,-73.828125,46.7578125
6,-73.828125,47.8125
6,-73.828125,48.8671875
5,-73.828125,49.921875
5,-73.828125,50.9765625
5,-73.828125,52.03125
5,-73.828125,53.0859375
5,-73.828125,54.140625
4,-73.828125,55.1953125
4,-73.828125,56.25
4,-73.828125,57.3046875
4,-73.828125,58.359375
4,-73.828125,59.4140625
4,-73.828125,60.46875
3,-73.828125,61.5234375
3,-73.828125,62.578125
3,-73.828125,63.6328125
3,-73.828125,64.6875
3,-73.828125,65.7421875
3,-73.828125,66.796875
3,-73.828125,169.1015625
3,-73.828125,170.15625
3,-73.828125,171.2109375
3,-73.828125,172.265625
3,-73.828125,173.3203125
3,-73.828125,174.375
4,-73.828125,175.4296875
4,-73.828125,176.484375
4,-73.828125,177.5390625
4,-73.828125,178.59375
5,-73.4765625,-180.0
5,-73.4765625,-178.9453125
6,-73.4765625,-177.890625
6,-73.4765625,-176.8359375
6,-73.4765625,-175.78125
7,-73.4765625,-174.7265625
7,-73.4765625,-173.671875
8,-73.4765625,-172.6171875
8,-73.4765625,-171.5625
8,-73.4765625,-170.5078125
9,-73.4765625,-169.453125
9,-73.4765625,-168.3984375
10,-73.4765625,-167.34375
10,-73.4765625,-166.2890625
11,-73.4765625,-165.234375
11,-73.4765625,-164.1796875
12,-73.4765625,-163.125
12,-73.4765625,-162.0703125
13,-73.4765625,-161.015625
13,-73.4765625,-159.9609375
14,-73.4765625,-158.90625
14,-73.4765625,-157.8515625
15,-73.4765625,-156.796875
15,-73.4765625,-155.7421875
16,-73.4765625,-154.6875
16,-73.4765625,-153.6328125
17,-73.4765625,-152.578125
17,-73.4765625,-151.5234375
18,-73.4765625,-150.46875
18,-73.4765625,-149.4140625
19,-73.4765625,-148.359375
19,-73.4765625,-147.3046875
20,-73.4765625,-146.25
20,-73.4765625,-145.1953125
21,-73.4765625,-144.140625
21,-73.4765625,-143.0859375
21,-73.4765625,-142.03125
22,-73.4765625,-140.9765625
22,-73.4765625,-139.921875
22,-73.4765625,-138.8671875
22,-73.4765625,-137.8125
23,-73.4765625,-136.7578125
23,-73.4765625,-135.703125
23,-73.4765625,-134.6484375
23,-73.4765625,-133.59375
24,-73.4765625,-132.5390625
24,-73.4765625,-131.484375
24,-73.4765625,-130.4296875
24,-73.4765625,-129.375
24,-73.4765625,-128.3203125
24,-73.4765625,-127.265625
24,-73.4765625,-126.2109375
25,-73.4765625,-125.15625
25,-73.4765625,-124.1015625
25,-73.4765625,-123.046875
25,-73.4765625,-121.9921875
25,-73.4765625,-120.9375
25,-73.4765625,-119.8828125
25,-73.4765625,-118.828125
25,-73.4765625,-117.7734375
25,-73.4765625,-116.71875
25,-73.4765625,-115.6640625
25,-73.4765625,-114.609375
25,-73.4765625,-113.5546875
24,-73.4765625,-112.5
24,-73.4765625,-111.4453125
24,-73.4765625,-110.390625
24,-73.4765625,-109.3359375
24,-73.4765625,-108.28125
23,-73.4765625,-107.2265625
23,-73.4765625,-106.171875
23,-73.4765625,-105.1171875
23,-73.4765625,-104.0625
22,-73.4765625,-103.0078125
22,-73.4765625,-101.953125
22,-73.4765625,-100.8984375
21,-73.4765625,-99.84375
21,-73.4765625,-98.7890625
20,-73.4765625,-97.734375
20,-73.4765625,-96.6796875
20,-73.4765625,-95.625
19,-73.4765625,-94.5703125
19,-73.4765625,-93.515625
18,-73.4765625,-92.4609375
18,-73.4765625,-91.40625
17,-73.4765625,-90.3515625
17,-73.4765625,-89.296875
16,-73.4765625,-88.2421875
16,-73.4765625,-87.1875
15,-73.4765625,-86.1328125
15,-73.4765625,-85.078125
14,-73.4765625,-84.0234375
14,-73.4765625,-82.96875
13,-73.4765625,-81.9140625
13,-73.4765625,-80.859375
12,-73.4765625,-79.8046875
12,-73.4765625,-78.75
11,-73.4765625,-77.6953125
11,-73.4765625,-76.640625
11,-73.4765625,-75.5859375
10,-73.4765625,-74.53125
10,-73.4765625,-73.4765625
9,-73.4765625,-72.421875
9,-73.4765625,-71.3671875
9,-73.4765625,-70.3125
9,-73.4765625,-69.2578125
8,-73.4765625,-68.203125
8,-73.4765625,-67.1484375
8,-73.4765625,-66.09375
7,-73.4765625,-65.0390625
7,-73.4765625,-63.984375
7,-73.4765625,-62.9296875
7,-73.4765625,-61.875
7,-73.4765625,-60.8203125
7,-73.4765625,-59.765625
7,-73.4765625,-58.7109375
6,-73.4765625,-57.65625
6,-73.4765625,-56.6015625
6,-73.4765625,-55.546875
6,-73.4765625,-54.4921875
6,-73.4765625,-53.4375
6,-73.4765625,-52.3828125
6,-73.4765625,-51.328125
6,-73.4765625,-50.2734375
6,-73.4765625,-49.21875
6,-73.4765625,-48.1640625
6,-73.4765625,-47.109375
6,-73.4765625,-46.0546875
6,-73.4765625,-45.0
6,-73.4765625,-43.9453125
6,-73.4765625,-42.890625
6,-73.4765625,-41.8359375
6,-73.4765625,-40.78125
6,-73.4765625,-39.7265625
6,-73.4765625,-38.671875
6,-73.4765625,-37.6171875
6,-73.4765625,-36.5625
6,-73.4765625,-35.5078125
6,-73.4765625,-34.453125
7,-73.4765625,-33.3984375
7,-73.4765625,-32.34375
7,-73.4765625,-31.2890625
7,-73.4765625,-30.234375
7,-73.4765625,-29.1796875
7,-73.4765625,-28.125
7,-73.4765625,-27.0703125
7,-73.4765625,-26.015625
8,-73.4765625,-24.9609375
8,-73.4765625,-23.90625
8,-73.4765625,-22.8515625
8,-73.4765625,-21.796875
8,-73.4765625,-20.7421875
9,-73.4765625,-19.6875
9,-73.4765625,-18.6328125
9,-73.4765625,-17.578125
9,-73.4765625,-16.5234375
9,-73.4765625,-15.46875
9,-73.4765625,-14.4140625
9,-73.4765625,-13.359375
9,-73.4765625,-12.3046875
10,-73.4765625,-11.25
